Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-19 14:30:00+00:00,0.1340000033378601
2023-02-19 14:45:00+00:00,0.06700000166893005
2023-02-19 15:00:00+00:00,0.0
2023-02-19 15:15:00+00:00,0.0
2023-02-19 15:30:00+00:00,0.0
2023-02-19 15:45:00+00:00,0.0
2023-02-19 16:00:00+00:00,0.0
2023-02-19 16:15:00+00:00,0.0
2023-02-19 16:30:00+00:00,0.0
2023-02-19 16:45:00+00:00,0.0
2023-02-19 17:00:00+00:00,0.0
2023-02-19 17:15:00+00:00,0.0
2023-02-19 17:30:00+00:00,0.0
2023-02-19 17:45:00+00:00,0.0
2023-02-19 18:00:00+00:00,0.0
2023-02-19 18:15:00+00:00,0.0
2023-02-19 18:30:00+00:00,0.0
2023-02-19 18:45:00+00:00,0.0
2023-02-19 19:00:00+00:00,0.0
2023-02-19 19:15:00+00:00,0.0781666710972786
2023-02-19 19:30:00+00:00,0.1563333421945572
2023-02-19 19:45:00+00:00,0.23450001329183578
2023-02-19 20:00:00+00:00,0.3126666843891144
2023-02-19 20:15:00+00:00,0.23450001329183578
2023-02-19 20:30:00+00:00,0.1563333421945572
2023-02-19 20:45:00+00:00,0.0781666710972786
2023-02-19 21:00:00+00:00,0.0
2023-02-19 21:15:00+00:00,0.49691665172576904
2023-02-19 21:30:00+00:00,0.9938333034515381
2023-02-19 21:45:00+00:00,1.4907499551773071
2023-02-19 22:00:00+00:00,1.9876666069030762
2023-02-19 22:15:00+00:00,1.4907499551773071
2023-02-19 22:30:00+00:00,0.9938333034515381
2023-02-19 22:45:00+00:00,0.49691665172576904
2023-02-19 23:00:00+00:00,0.0
2023-02-19 23:15:00+00:00,0.0
2023-02-19 23:30:00+00:00,0.0
2023-02-19 23:45:00+00:00,0.0
2023-02-20 00:00:00+00:00,0.0
2023-02-20 00:15:00+00:00,0.0
2023-02-20 00:30:00+00:00,0.0
2023-02-20 00:45:00+00:00,0.0
2023-02-20 01:00:00+00:00,0.0
2023-02-20 01:15:00+00:00,0.0
2023-02-20 01:30:00+00:00,0.0
2023-02-20 01:45:00+00:00,0.0
2023-02-20 02:00:00+00:00,0.0
2023-02-20 02:15:00+00:00,0.0
2023-02-20 02:30:00+00:00,0.0
2023-02-20 02:45:00+00:00,0.0
2023-02-20 03:00:00+00:00,0.0
2023-02-20 03:15:00+00:00,0.0
2023-02-20 03:30:00+00:00,0.0
2023-02-20 03:45:00+00:00,0.0
2023-02-20 04:00:00+00:00,0.0
2023-02-20 04:15:00+00:00,0.0
2023-02-20 04:30:00+00:00,0.0
2023-02-20 04:45:00+00:00,0.0
2023-02-20 05:00:00+00:00,0.0
2023-02-20 05:15:00+00:00,0.0
2023-02-20 05:30:00+00:00,0.0
2023-02-20 05:45:00+00:00,0.0
2023-02-20 06:00:00+00:00,0.0
2023-02-20 06:15:00+00:00,0.0
2023-02-20 06:30:00+00:00,0.0
2023-02-20 06:45:00+00:00,0.0
2023-02-20 07:00:00+00:00,0.0
2023-02-20 07:15:00+00:00,0.0
2023-02-20 07:30:00+00:00,0.0
2023-02-20 07:45:00+00:00,0.0
2023-02-20 08:00:00+00:00,0.0
2023-02-20 08:15:00+00:00,0.0
2023-02-20 08:30:00+00:00,0.0
2023-02-20 08:45:00+00:00,0.0
2023-02-20 09:00:00+00:00,0.0
2023-02-20 09:15:00+00:00,0.0
2023-02-20 09:30:00+00:00,0.0
2023-02-20 09:45:00+00:00,0.0
2023-02-20 10:00:00+00:00,0.0
2023-02-20 10:15:00+00:00,0.0
2023-02-20 10:30:00+00:00,0.0
2023-02-20 10:45:00+00:00,0.0
2023-02-20 11:00:00+00:00,0.0
2023-02-20 11:15:00+00:00,0.0
2023-02-20 11:30:00+00:00,0.0
2023-02-20 11:45:00+00:00,0.0
2023-02-20 12:00:00+00:00,0.0
2023-02-20 12:15:00+00:00,0.0
2023-02-20 12:30:00+00:00,0.0
2023-02-20 12:45:00+00:00,0.0
2023-02-20 13:00:00+00:00,0.0
2023-02-20 13:15:00+00:00,0.0
2023-02-20 13:30:00+00:00,0.0
2023-02-20 13:45:00+00:00,0.0
2023-02-20 14:00:00+00:00,0.0
2023-02-20 14:15:00+00:00,5.220416564494371
2023-02-20 14:30:00+00:00,10.440833128988743
2023-02-20 14:45:00+00:00,15.661249693483114
2023-02-20 15:00:00+00:00,20.881666257977486
2023-02-20 15:15:00+00:00,21.84199970588088
2023-02-20 15:30:00+00:00,22.802333153784275
2023-02-20 15:45:00+00:00,23.76266660168767
2023-02-20 16:00:00+00:00,24.723000049591064
2023-02-20 16:15:00+00:00,24.65041673183441
2023-02-20 16:30:00+00:00,24.57783341407776
2023-02-20 16:45:00+00:00,24.505250096321106
2023-02-20 17:00:00+00:00,24.432666778564453
2023-02-20 17:15:00+00:00,24.449416637420654
2023-02-20 17:30:00+00:00,24.466166496276855
2023-02-20 17:45:00+00:00,24.482916355133057
2023-02-20 18:00:00+00:00,24.499666213989258
2023-02-20 18:15:00+00:00,24.502457976341248
2023-02-20 18:30:00+00:00,24.505249738693237
2023-02-20 18:45:00+00:00,24.508041501045227
2023-02-20 19:00:00+00:00,24.510833263397217
2023-02-20 19:15:00+00:00,24.533166527748108
