Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2022-10-11T05:00:00-07:00 Los_Angeles,0kW
2022-10-11T06:00:00-07:00 Los_Angeles,0kW
2022-10-11T07:00:00-07:00 Los_Angeles,26.018332958221436kW
2022-10-11T08:00:00-07:00 Los_Angeles,30.10533332824707kW
2022-10-11T09:00:00-07:00 Los_Angeles,28.943999767303467kW
2022-10-11T10:00:00-07:00 Los_Angeles,28.084166526794434kW
2022-10-11T11:00:00-07:00 Los_Angeles,27.19083309173584kW
2022-10-11T12:00:00-07:00 Los_Angeles,27.21316623687744kW
2022-10-11T13:00:00-07:00 Los_Angeles,28.497333526611328kW
2022-10-11T14:00:00-07:00 Los_Angeles,28.888166904449463kW
2022-10-11T15:00:00-07:00 Los_Angeles,28.899333000183105kW
2022-10-11T16:00:00-07:00 Los_Angeles,28.430333137512207kW
2022-10-11T17:00:00-07:00 Los_Angeles,28.184666633605957kW
2022-10-11T18:00:00-07:00 Los_Angeles,27.46999979019165kW
2022-10-11T19:00:00-07:00 Los_Angeles,26.263999938964844kW
2022-10-11T20:00:00-07:00 Los_Angeles,26.17466688156128kW
2022-10-11T21:00:00-07:00 Los_Angeles,24.6560001373291kW
2022-10-11T22:00:00-07:00 Los_Angeles,14.483166456222534kW
2022-10-11T23:00:00-07:00 Los_Angeles,0kW
2022-10-12T00:00:00-07:00 Los_Angeles,0kW
2022-10-12T01:00:00-07:00 Los_Angeles,0kW
2022-10-12T02:00:00-07:00 Los_Angeles,0kW
2022-10-12T03:00:00-07:00 Los_Angeles,0kW
2022-10-12T04:00:00-07:00 Los_Angeles,0kW
2022-10-12T05:00:00-07:00 Los_Angeles,0kW
2022-10-12T06:00:00-07:00 Los_Angeles,0kW
2022-10-12T07:00:00-07:00 Los_Angeles,23.6063334941864kW
2022-10-12T08:00:00-07:00 Los_Angeles,26.37566614151001kW
2022-10-12T09:00:00-07:00 Los_Angeles,24.935166835784912kW
2022-10-12T10:00:00-07:00 Los_Angeles,26.7441668510437kW
2022-10-12T11:00:00-07:00 Los_Angeles,27.47000026702881kW
2022-10-12T12:00:00-07:00 Los_Angeles,28.00600004196167kW
2022-10-12T13:00:00-07:00 Los_Angeles,27.7156662940979kW
2022-10-12T14:00:00-07:00 Los_Angeles,28.072999477386475kW
2022-10-12T15:00:00-07:00 Los_Angeles,28.363332748413086kW
2022-10-12T16:00:00-07:00 Los_Angeles,30.2728328704834kW
2022-10-12T17:00:00-07:00 Los_Angeles,30.11649990081787kW
2022-10-12T18:00:00-07:00 Los_Angeles,27.581666469573975kW
2022-10-12T19:00:00-07:00 Los_Angeles,26.72183322906494kW
2022-10-12T20:00:00-07:00 Los_Angeles,26.945167064666748kW
2022-10-12T21:00:00-07:00 Los_Angeles,25.57166624069214kW
2022-10-12T22:00:00-07:00 Los_Angeles,16.928666591644287kW
2022-10-12T23:00:00-07:00 Los_Angeles,0kW
2022-10-13T00:00:00-07:00 Los_Angeles,0kW
2022-10-13T01:00:00-07:00 Los_Angeles,0kW
2022-10-13T02:00:00-07:00 Los_Angeles,0kW
2022-10-13T03:00:00-07:00 Los_Angeles,0kW
2022-10-13T04:00:00-07:00 Los_Angeles,0kW
2022-10-13T05:00:00-07:00 Los_Angeles,0kW
2022-10-13T06:00:00-07:00 Los_Angeles,0kW
2022-10-13T07:00:00-07:00 Los_Angeles,22.668333292007446kW
2022-10-13T08:00:00-07:00 Los_Angeles,26.487333297729492kW
2022-10-13T09:00:00-07:00 Los_Angeles,26.185832977294922kW
2022-10-13T10:00:00-07:00 Los_Angeles,27.112666606903076kW
2022-10-13T11:00:00-07:00 Los_Angeles,26.967500686645508kW
2022-10-13T12:00:00-07:00 Los_Angeles,27.056833267211914kW
2022-10-13T13:00:00-07:00 Los_Angeles,27.134999752044678kW
2022-10-13T14:00:00-07:00 Los_Angeles,27.26900005340576kW
2022-10-13T15:00:00-07:00 Los_Angeles,27.25783348083496kW
2022-10-13T16:00:00-07:00 Los_Angeles,27.570499897003174kW
2022-10-13T17:00:00-07:00 Los_Angeles,27.15733289718628kW
2022-10-13T18:00:00-07:00 Los_Angeles,26.95633316040039kW
2022-10-13T19:00:00-07:00 Los_Angeles,26.67716646194458kW
2022-10-13T20:00:00-07:00 Los_Angeles,26.264000415802002kW
2022-10-13T21:00:00-07:00 Los_Angeles,24.689500331878662kW
2022-10-13T22:00:00-07:00 Los_Angeles,14.527833223342896kW
2022-10-13T23:00:00-07:00 Los_Angeles,0kW
2022-10-14T00:00:00-07:00 Los_Angeles,0kW
2022-10-14T01:00:00-07:00 Los_Angeles,0kW
2022-10-14T02:00:00-07:00 Los_Angeles,0kW
2022-10-14T03:00:00-07:00 Los_Angeles,0kW
2022-10-14T04:00:00-07:00 Los_Angeles,0kW
2022-10-14T05:00:00-07:00 Los_Angeles,0kW
2022-10-14T06:00:00-07:00 Los_Angeles,0kW
2022-10-14T07:00:00-07:00 Los_Angeles,21.819666862487793kW
2022-10-14T08:00:00-07:00 Los_Angeles,25.247832775115967kW
2022-10-14T09:00:00-07:00 Los_Angeles,24.555500030517578kW
2022-10-14T10:00:00-07:00 Los_Angeles,26.66599941253662kW
2022-10-14T11:00:00-07:00 Los_Angeles,26.610166549682617kW
2022-10-14T12:00:00-07:00 Los_Angeles,26.330999851226807kW
2022-10-14T13:00:00-07:00 Los_Angeles,25.750333309173584kW
2022-10-14T14:00:00-07:00 Los_Angeles,26.36449956893921kW
2022-10-14T15:00:00-07:00 Los_Angeles,26.252833366394043kW
2022-10-14T16:00:00-07:00 Los_Angeles,26.38683319091797kW
2022-10-14T17:00:00-07:00 Los_Angeles,26.610167026519775kW
2022-10-14T18:00:00-07:00 Los_Angeles,26.085333824157715kW
2022-10-14T19:00:00-07:00 Los_Angeles,25.270166397094727kW
2022-10-14T20:00:00-07:00 Los_Angeles,24.711833000183105kW
2022-10-14T21:00:00-07:00 Los_Angeles,23.829666137695312kW
2022-10-14T22:00:00-07:00 Los_Angeles,13.980666399002075kW
2022-10-14T23:00:00-07:00 Los_Angeles,0kW
2022-10-15T00:00:00-07:00 Los_Angeles,0kW
2022-10-15T01:00:00-07:00 Los_Angeles,0kW
2022-10-15T02:00:00-07:00 Los_Angeles,0kW
2022-10-15T03:00:00-07:00 Los_Angeles,0kW
2022-10-15T04:00:00-07:00 Los_Angeles,0kW
2022-10-15T05:00:00-07:00 Los_Angeles,0kW
2022-10-15T06:00:00-07:00 Los_Angeles,0kW
2022-10-15T07:00:00-07:00 Los_Angeles,0kW
2022-10-15T08:00:00-07:00 Los_Angeles,0kW
2022-10-15T09:00:00-07:00 Los_Angeles,0kW
2022-10-15T10:00:00-07:00 Los_Angeles,0kW
2022-10-15T11:00:00-07:00 Los_Angeles,0kW
2022-10-15T12:00:00-07:00 Los_Angeles,0kW
2022-10-15T13:00:00-07:00 Los_Angeles,0kW
2022-10-15T14:00:00-07:00 Los_Angeles,0kW
2022-10-15T15:00:00-07:00 Los_Angeles,0kW
2022-10-15T16:00:00-07:00 Los_Angeles,0kW
2022-10-15T17:00:00-07:00 Los_Angeles,0kW
2022-10-15T18:00:00-07:00 Los_Angeles,0kW
2022-10-15T19:00:00-07:00 Los_Angeles,1.9429999589920044kW
2022-10-15T20:00:00-07:00 Los_Angeles,0kW
2022-10-15T21:00:00-07:00 Los_Angeles,0kW
2022-10-15T22:00:00-07:00 Los_Angeles,0kW
2022-10-15T23:00:00-07:00 Los_Angeles,1.8983333110809326kW
2022-10-16T00:00:00-07:00 Los_Angeles,0kW
2022-10-16T01:00:00-07:00 Los_Angeles,0.7593333125114441kW
2022-10-16T02:00:00-07:00 Los_Angeles,1.9206665754318237kW
2022-10-16T03:00:00-07:00 Los_Angeles,0kW
2022-10-16T04:00:00-07:00 Los_Angeles,0.9826666116714478kW
2022-10-16T05:00:00-07:00 Los_Angeles,1.5186666399240494kW
2022-10-16T06:00:00-07:00 Los_Angeles,0.6588333249092102kW
2022-10-16T07:00:00-07:00 Los_Angeles,1.3846666812896729kW
2022-10-16T08:00:00-07:00 Los_Angeles,0kW
2022-10-16T09:00:00-07:00 Los_Angeles,0kW
2022-10-16T10:00:00-07:00 Los_Angeles,0kW
2022-10-16T11:00:00-07:00 Los_Angeles,0kW
2022-10-16T12:00:00-07:00 Los_Angeles,0kW
2022-10-16T13:00:00-07:00 Los_Angeles,0kW
2022-10-16T14:00:00-07:00 Los_Angeles,0kW
2022-10-16T15:00:00-07:00 Los_Angeles,0kW
2022-10-16T16:00:00-07:00 Los_Angeles,0kW
2022-10-16T17:00:00-07:00 Los_Angeles,0kW
2022-10-16T18:00:00-07:00 Los_Angeles,0kW
2022-10-16T19:00:00-07:00 Los_Angeles,0kW
2022-10-16T20:00:00-07:00 Los_Angeles,0kW
2022-10-16T21:00:00-07:00 Los_Angeles,0kW
2022-10-16T22:00:00-07:00 Los_Angeles,0kW
2022-10-16T23:00:00-07:00 Los_Angeles,0kW
2022-10-17T00:00:00-07:00 Los_Angeles,0kW
2022-10-17T01:00:00-07:00 Los_Angeles,0kW
2022-10-17T02:00:00-07:00 Los_Angeles,0kW
2022-10-17T03:00:00-07:00 Los_Angeles,0kW
2022-10-17T04:00:00-07:00 Los_Angeles,0kW
2022-10-17T05:00:00-07:00 Los_Angeles,0kW
2022-10-17T06:00:00-07:00 Los_Angeles,0kW
2022-10-17T07:00:00-07:00 Los_Angeles,24.365666151046753kW
2022-10-17T08:00:00-07:00 Los_Angeles,26.855833053588867kW
2022-10-17T09:00:00-07:00 Los_Angeles,24.767666816711426kW
2022-10-17T10:00:00-07:00 Los_Angeles,25.38183355331421kW
2022-10-17T11:00:00-07:00 Los_Angeles,25.6051664352417kW
2022-10-17T12:00:00-07:00 Los_Angeles,25.89550018310547kW
2022-10-17T13:00:00-07:00 Los_Angeles,26.431499481201172kW
2022-10-17T14:00:00-07:00 Los_Angeles,27.123833656311035kW
2022-10-17T15:00:00-07:00 Los_Angeles,27.112667083740234kW
2022-10-17T16:00:00-07:00 Los_Angeles,28.408000469207764kW
2022-10-17T17:00:00-07:00 Los_Angeles,28.430333614349365kW
2022-10-17T18:00:00-07:00 Los_Angeles,27.157333374023438kW
2022-10-17T19:00:00-07:00 Los_Angeles,25.783833503723145kW
2022-10-17T20:00:00-07:00 Los_Angeles,25.772666454315186kW
2022-10-17T21:00:00-07:00 Los_Angeles,25.024500370025635kW
2022-10-17T22:00:00-07:00 Los_Angeles,16.303333282470703kW
2022-10-17T23:00:00-07:00 Los_Angeles,0kW
2022-10-18T00:00:00-07:00 Los_Angeles,0kW
2022-10-18T01:00:00-07:00 Los_Angeles,0kW
2022-10-18T02:00:00-07:00 Los_Angeles,0kW
2022-10-18T03:00:00-07:00 Los_Angeles,0kW
2022-10-18T04:00:00-07:00 Los_Angeles,0kW
2022-10-18T05:00:00-07:00 Los_Angeles,0kW
2022-10-18T06:00:00-07:00 Los_Angeles,0kW
2022-10-18T07:00:00-07:00 Los_Angeles,21.495833158493042kW
2022-10-18T08:00:00-07:00 Los_Angeles,24.85699987411499kW
2022-10-18T09:00:00-07:00 Los_Angeles,24.209333419799805kW
2022-10-18T10:00:00-07:00 Los_Angeles,25.19200038909912kW
2022-10-18T11:00:00-07:00 Los_Angeles,25.493500232696533kW
2022-10-18T12:00:00-07:00 Los_Angeles,26.442666053771973kW
2022-10-18T13:00:00-07:00 Los_Angeles,27.2131667137146kW
2022-10-18T14:00:00-07:00 Los_Angeles,28.050666332244873kW
2022-10-18T15:00:00-07:00 Los_Angeles,27.760332584381104kW
2022-10-18T16:00:00-07:00 Los_Angeles,27.41416645050049kW
2022-10-18T17:00:00-07:00 Los_Angeles,27.503499507904053kW
2022-10-18T18:00:00-07:00 Los_Angeles,26.97866678237915kW
2022-10-18T19:00:00-07:00 Los_Angeles,25.962499618530273kW
2022-10-18T20:00:00-07:00 Los_Angeles,25.582833290100098kW
2022-10-18T21:00:00-07:00 Los_Angeles,24.387999534606934kW
2022-10-18T22:00:00-07:00 Los_Angeles,16.347999572753906kW
2022-10-18T23:00:00-07:00 Los_Angeles,0kW
2022-10-19T00:00:00-07:00 Los_Angeles,0kW
2022-10-19T01:00:00-07:00 Los_Angeles,0kW
2022-10-19T02:00:00-07:00 Los_Angeles,0kW
2022-10-19T03:00:00-07:00 Los_Angeles,0kW
2022-10-19T04:00:00-07:00 Los_Angeles,0kW
2022-10-19T05:00:00-07:00 Los_Angeles,0kW
2022-10-19T06:00:00-07:00 Los_Angeles,0kW
2022-10-19T07:00:00-07:00 Los_Angeles,20.111166551709175kW
2022-10-19T08:00:00-07:00 Los_Angeles,25.08033323287964kW
2022-10-19T09:00:00-07:00 Los_Angeles,24.85699987411499kW
2022-10-19T10:00:00-07:00 Los_Angeles,25.98483371734619kW
2022-10-19T11:00:00-07:00 Los_Angeles,26.96749973297119kW
2022-10-19T12:00:00-07:00 Los_Angeles,27.74916648864746kW
2022-10-19T13:00:00-07:00 Los_Angeles,27.883167266845703kW
2022-10-19T14:00:00-07:00 Los_Angeles,27.793833255767822kW
2022-10-19T15:00:00-07:00 Los_Angeles,27.994832515716553kW
2022-10-19T16:00:00-07:00 Los_Angeles,28.642500400543213kW
2022-10-19T17:00:00-07:00 Los_Angeles,29.044499397277832kW
2022-10-19T18:00:00-07:00 Los_Angeles,27.793833255767822kW
2022-10-19T19:00:00-07:00 Los_Angeles,27.056833744049072kW
2022-10-19T20:00:00-07:00 Los_Angeles,26.47616720199585kW
2022-10-19T21:00:00-07:00 Los_Angeles,24.399166107177734kW
2022-10-19T22:00:00-07:00 Los_Angeles,15.733833312988281kW
2022-10-19T23:00:00-07:00 Los_Angeles,0kW
2022-10-20T00:00:00-07:00 Los_Angeles,0kW
2022-10-20T01:00:00-07:00 Los_Angeles,0kW
2022-10-20T02:00:00-07:00 Los_Angeles,0kW
2022-10-20T03:00:00-07:00 Los_Angeles,0kW
2022-10-20T04:00:00-07:00 Los_Angeles,0kW
2022-10-20T05:00:00-07:00 Los_Angeles,0kW
2022-10-20T06:00:00-07:00 Los_Angeles,0kW
2022-10-20T07:00:00-07:00 Los_Angeles,24.53316569328308kW
2022-10-20T08:00:00-07:00 Los_Angeles,26.855833053588867kW
2022-10-20T09:00:00-07:00 Los_Angeles,26.051833629608154kW
2022-10-20T10:00:00-07:00 Los_Angeles,28.117666244506836kW
2022-10-20T11:00:00-07:00 Los_Angeles,28.586666584014893kW
2022-10-20T12:00:00-07:00 Los_Angeles,29.401832580566406kW
2022-10-20T13:00:00-07:00 Los_Angeles,29.45766592025757kW
2022-10-20T14:00:00-07:00 Los_Angeles,29.714499950408936kW
2022-10-20T15:00:00-07:00 Los_Angeles,29.736833572387695kW
2022-10-20T16:00:00-07:00 Los_Angeles,30.08300018310547kW
2022-10-20T17:00:00-07:00 Los_Angeles,30.250500202178955kW
2022-10-20T18:00:00-07:00 Los_Angeles,29.03333330154419kW
2022-10-20T19:00:00-07:00 Los_Angeles,28.20699977874756kW
2022-10-20T20:00:00-07:00 Los_Angeles,27.000999927520752kW
2022-10-20T21:00:00-07:00 Los_Angeles,24.06416654586792kW
2022-10-20T22:00:00-07:00 Los_Angeles,14.762333631515503kW
2022-10-20T23:00:00-07:00 Los_Angeles,0kW
2022-10-21T00:00:00-07:00 Los_Angeles,0kW
2022-10-21T01:00:00-07:00 Los_Angeles,0kW
2022-10-21T02:00:00-07:00 Los_Angeles,0kW
2022-10-21T03:00:00-07:00 Los_Angeles,0kW
2022-10-21T04:00:00-07:00 Los_Angeles,0kW
2022-10-21T05:00:00-07:00 Los_Angeles,0kW
2022-10-21T06:00:00-07:00 Los_Angeles,0kW
2022-10-21T07:00:00-07:00 Los_Angeles,24.153499603271484kW
2022-10-21T08:00:00-07:00 Los_Angeles,26.67716646194458kW
2022-10-21T09:00:00-07:00 Los_Angeles,26.029500007629395kW
2022-10-21T10:00:00-07:00 Los_Angeles,27.14616632461548kW
2022-10-21T11:00:00-07:00 Los_Angeles,27.939000129699707kW
2022-10-21T12:00:00-07:00 Los_Angeles,28.374499797821045kW
2022-10-21T13:00:00-07:00 Los_Angeles,28.821166515350342kW
2022-10-21T14:00:00-07:00 Los_Angeles,28.798832893371582kW
2022-10-21T15:00:00-07:00 Los_Angeles,29.089166164398193kW
2022-10-21T16:00:00-07:00 Los_Angeles,29.870832920074463kW
2022-10-21T17:00:00-07:00 Los_Angeles,29.26783323287964kW
2022-10-21T18:00:00-07:00 Los_Angeles,27.637499809265137kW
2022-10-21T19:00:00-07:00 Los_Angeles,26.17466640472412kW
2022-10-21T20:00:00-07:00 Los_Angeles,25.70566701889038kW
2022-10-21T21:00:00-07:00 Los_Angeles,24.10883331298828kW
2022-10-21T22:00:00-07:00 Los_Angeles,16.571333408355713kW
2022-10-21T23:00:00-07:00 Los_Angeles,0kW
2022-10-22T00:00:00-07:00 Los_Angeles,0kW
2022-10-22T01:00:00-07:00 Los_Angeles,0kW
2022-10-22T02:00:00-07:00 Los_Angeles,0kW
2022-10-22T03:00:00-07:00 Los_Angeles,0kW
2022-10-22T04:00:00-07:00 Los_Angeles,0kW
2022-10-22T05:00:00-07:00 Los_Angeles,0kW
2022-10-22T06:00:00-07:00 Los_Angeles,0kW
2022-10-22T07:00:00-07:00 Los_Angeles,0kW
2022-10-22T08:00:00-07:00 Los_Angeles,0kW
2022-10-22T09:00:00-07:00 Los_Angeles,0kW
2022-10-22T10:00:00-07:00 Los_Angeles,0kW
2022-10-22T11:00:00-07:00 Los_Angeles,0.625333309173584kW
2022-10-22T12:00:00-07:00 Los_Angeles,0.625333309173584kW
2022-10-22T13:00:00-07:00 Los_Angeles,0kW
2022-10-22T14:00:00-07:00 Los_Angeles,2.3449999392032623kW
2022-10-22T15:00:00-07:00 Los_Angeles,1.965333342552185kW
2022-10-22T16:00:00-07:00 Los_Angeles,0kW
2022-10-22T17:00:00-07:00 Los_Angeles,0kW
2022-10-22T18:00:00-07:00 Los_Angeles,0kW
2022-10-22T19:00:00-07:00 Los_Angeles,0kW
2022-10-22T20:00:00-07:00 Los_Angeles,0kW
2022-10-22T21:00:00-07:00 Los_Angeles,0kW
2022-10-22T22:00:00-07:00 Los_Angeles,0kW
2022-10-22T23:00:00-07:00 Los_Angeles,0kW
2022-10-23T00:00:00-07:00 Los_Angeles,0kW
2022-10-23T01:00:00-07:00 Los_Angeles,0kW
2022-10-23T02:00:00-07:00 Los_Angeles,0kW
2022-10-23T03:00:00-07:00 Los_Angeles,0kW
2022-10-23T04:00:00-07:00 Los_Angeles,0kW
2022-10-23T05:00:00-07:00 Los_Angeles,0kW
2022-10-23T06:00:00-07:00 Los_Angeles,0kW
2022-10-23T07:00:00-07:00 Los_Angeles,0kW
2022-10-23T08:00:00-07:00 Los_Angeles,0kW
2022-10-23T09:00:00-07:00 Los_Angeles,0kW
2022-10-23T10:00:00-07:00 Los_Angeles,0kW
2022-10-23T11:00:00-07:00 Los_Angeles,0kW
2022-10-23T12:00:00-07:00 Los_Angeles,0kW
2022-10-23T13:00:00-07:00 Los_Angeles,0kW
2022-10-23T14:00:00-07:00 Los_Angeles,0kW
2022-10-23T15:00:00-07:00 Los_Angeles,0kW
2022-10-23T16:00:00-07:00 Los_Angeles,0kW
2022-10-23T17:00:00-07:00 Los_Angeles,0kW
2022-10-23T18:00:00-07:00 Los_Angeles,0kW
2022-10-23T19:00:00-07:00 Los_Angeles,0kW
2022-10-23T20:00:00-07:00 Los_Angeles,0kW
2022-10-23T21:00:00-07:00 Los_Angeles,0kW
2022-10-23T22:00:00-07:00 Los_Angeles,4.221000015735626kW
2022-10-23T23:00:00-07:00 Los_Angeles,2.4566665440797806kW
2022-10-24T00:00:00-07:00 Los_Angeles,3.8413331508636475kW
2022-10-24T01:00:00-07:00 Los_Angeles,2.512500010430813kW
2022-10-24T02:00:00-07:00 Los_Angeles,2.3226665258407593kW
2022-10-24T03:00:00-07:00 Los_Angeles,0kW
2022-10-24T04:00:00-07:00 Los_Angeles,0kW
2022-10-24T05:00:00-07:00 Los_Angeles,2.713499903678894kW
2022-10-24T06:00:00-07:00 Los_Angeles,0kW
2022-10-24T07:00:00-07:00 Los_Angeles,25.013333559036255kW
2022-10-24T08:00:00-07:00 Los_Angeles,27.99483299255371kW
2022-10-24T09:00:00-07:00 Los_Angeles,25.370666027069092kW
2022-10-24T10:00:00-07:00 Los_Angeles,26.085333824157715kW
2022-10-24T11:00:00-07:00 Los_Angeles,26.152333736419678kW
2022-10-24T12:00:00-07:00 Los_Angeles,26.342166423797607kW
2022-10-24T13:00:00-07:00 Los_Angeles,26.39799976348877kW
2022-10-24T14:00:00-07:00 Los_Angeles,26.94516611099243kW
2022-10-24T15:00:00-07:00 Los_Angeles,26.800000190734863kW
2022-10-24T16:00:00-07:00 Los_Angeles,27.000999450683594kW
2022-10-24T17:00:00-07:00 Los_Angeles,26.96750020980835kW
2022-10-24T18:00:00-07:00 Los_Angeles,25.973666667938232kW
2022-10-24T19:00:00-07:00 Los_Angeles,25.326000213623047kW
2022-10-24T20:00:00-07:00 Los_Angeles,25.303667068481445kW
2022-10-24T21:00:00-07:00 Los_Angeles,24.365666389465332kW
2022-10-24T22:00:00-07:00 Los_Angeles,16.414999961853027kW
2022-10-24T23:00:00-07:00 Los_Angeles,0kW
2022-10-25T00:00:00-07:00 Los_Angeles,0kW
2022-10-25T01:00:00-07:00 Los_Angeles,0kW
2022-10-25T02:00:00-07:00 Los_Angeles,0kW
2022-10-25T03:00:00-07:00 Los_Angeles,0kW
2022-10-25T04:00:00-07:00 Los_Angeles,0kW
2022-10-25T05:00:00-07:00 Los_Angeles,0kW
2022-10-25T06:00:00-07:00 Los_Angeles,0kW
2022-10-25T07:00:00-07:00 Los_Angeles,20.63599979877472kW
2022-10-25T08:00:00-07:00 Los_Angeles,24.789999961853027kW
2022-10-25T09:00:00-07:00 Los_Angeles,23.997166633605957kW
2022-10-25T10:00:00-07:00 Los_Angeles,25.493499279022217kW
2022-10-25T11:00:00-07:00 Los_Angeles,25.72800064086914kW
2022-10-25T12:00:00-07:00 Los_Angeles,26.074166774749756kW
2022-10-25T13:00:00-07:00 Los_Angeles,26.520833015441895kW
2022-10-25T14:00:00-07:00 Los_Angeles,26.71066665649414kW
2022-10-25T15:00:00-07:00 Los_Angeles,27.056832790374756kW
2022-10-25T16:00:00-07:00 Los_Angeles,27.369499683380127kW
2022-10-25T17:00:00-07:00 Los_Angeles,27.369500160217285kW
2022-10-25T18:00:00-07:00 Los_Angeles,26.621333599090576kW
2022-10-25T19:00:00-07:00 Los_Angeles,25.90666675567627kW
2022-10-25T20:00:00-07:00 Los_Angeles,25.6386661529541kW
2022-10-25T21:00:00-07:00 Los_Angeles,23.82966661453247kW
2022-10-25T22:00:00-07:00 Los_Angeles,15.934833526611328kW
2022-10-25T23:00:00-07:00 Los_Angeles,0kW
2022-10-26T00:00:00-07:00 Los_Angeles,0kW
2022-10-26T01:00:00-07:00 Los_Angeles,0kW
2022-10-26T02:00:00-07:00 Los_Angeles,0kW
2022-10-26T03:00:00-07:00 Los_Angeles,0kW
2022-10-26T04:00:00-07:00 Los_Angeles,0kW
2022-10-26T05:00:00-07:00 Los_Angeles,0kW
2022-10-26T06:00:00-07:00 Los_Angeles,0kW
2022-10-26T07:00:00-07:00 Los_Angeles,22.03183364868164kW
2022-10-26T08:00:00-07:00 Los_Angeles,24.83466672897339kW
2022-10-26T09:00:00-07:00 Los_Angeles,24.175833225250244kW
2022-10-26T10:00:00-07:00 Los_Angeles,24.946332931518555kW
2022-10-26T11:00:00-07:00 Los_Angeles,25.70566701889038kW
2022-10-26T12:00:00-07:00 Los_Angeles,26.744166374206543kW
2022-10-26T13:00:00-07:00 Los_Angeles,27.43649959564209kW
2022-10-26T14:00:00-07:00 Los_Angeles,27.603999614715576kW
2022-10-26T15:00:00-07:00 Los_Angeles,27.749166011810303kW
2022-10-26T16:00:00-07:00 Los_Angeles,27.793832778930664kW
2022-10-26T17:00:00-07:00 Los_Angeles,27.77150011062622kW
2022-10-26T18:00:00-07:00 Los_Angeles,26.822333335876465kW
2022-10-26T19:00:00-07:00 Los_Angeles,26.241666793823242kW
2022-10-26T20:00:00-07:00 Los_Angeles,26.241666316986084kW
2022-10-26T21:00:00-07:00 Los_Angeles,23.941333293914795kW
2022-10-26T22:00:00-07:00 Los_Angeles,15.588666915893555kW
2022-10-26T23:00:00-07:00 Los_Angeles,0kW
2022-10-27T00:00:00-07:00 Los_Angeles,0kW
2022-10-27T01:00:00-07:00 Los_Angeles,0kW
2022-10-27T02:00:00-07:00 Los_Angeles,0kW
2022-10-27T03:00:00-07:00 Los_Angeles,0kW
2022-10-27T04:00:00-07:00 Los_Angeles,0kW
2022-10-27T05:00:00-07:00 Los_Angeles,0kW
2022-10-27T06:00:00-07:00 Los_Angeles,0kW
2022-10-27T07:00:00-07:00 Los_Angeles,21.6968332529068kW
2022-10-27T08:00:00-07:00 Los_Angeles,24.28749942779541kW
2022-10-27T09:00:00-07:00 Los_Angeles,23.405333518981934kW
2022-10-27T10:00:00-07:00 Los_Angeles,25.125kW
2022-10-27T11:00:00-07:00 Los_Angeles,25.1361665725708kW
2022-10-27T12:00:00-07:00 Los_Angeles,25.772666454315186kW
2022-10-27T13:00:00-07:00 Los_Angeles,26.107666969299316kW
2022-10-27T14:00:00-07:00 Los_Angeles,26.364500522613525kW
2022-10-27T15:00:00-07:00 Los_Angeles,26.487333297729492kW
2022-10-27T16:00:00-07:00 Los_Angeles,27.079166889190674kW
2022-10-27T17:00:00-07:00 Los_Angeles,27.2131667137146kW
2022-10-27T18:00:00-07:00 Los_Angeles,26.330999851226807kW
2022-10-27T19:00:00-07:00 Los_Angeles,26.219333171844482kW
2022-10-27T20:00:00-07:00 Los_Angeles,25.63866662979126kW
2022-10-27T21:00:00-07:00 Los_Angeles,23.371832847595215kW
2022-10-27T22:00:00-07:00 Los_Angeles,16.828166484832764kW
2022-10-27T23:00:00-07:00 Los_Angeles,0kW
2022-10-28T00:00:00-07:00 Los_Angeles,0kW
2022-10-28T01:00:00-07:00 Los_Angeles,0kW
2022-10-28T02:00:00-07:00 Los_Angeles,0kW
2022-10-28T03:00:00-07:00 Los_Angeles,0kW
2022-10-28T04:00:00-07:00 Los_Angeles,0kW
2022-10-28T05:00:00-07:00 Los_Angeles,0kW
2022-10-28T06:00:00-07:00 Los_Angeles,0kW
2022-10-28T07:00:00-07:00 Los_Angeles,20.446166396141052kW
2022-10-28T08:00:00-07:00 Los_Angeles,24.097665786743164kW
2022-10-28T09:00:00-07:00 Los_Angeles,23.449999809265137kW
2022-10-28T10:00:00-07:00 Los_Angeles,24.488499641418457kW
2022-10-28T11:00:00-07:00 Los_Angeles,25.482333183288574kW
2022-10-28T12:00:00-07:00 Los_Angeles,25.5939998626709kW
2022-10-28T13:00:00-07:00 Los_Angeles,25.783833503723145kW
2022-10-28T14:00:00-07:00 Los_Angeles,26.15233325958252kW
2022-10-28T15:00:00-07:00 Los_Angeles,26.576666831970215kW
2022-10-28T16:00:00-07:00 Los_Angeles,26.576666831970215kW
2022-10-28T17:00:00-07:00 Los_Angeles,26.375666618347168kW
2022-10-28T18:00:00-07:00 Los_Angeles,25.225500106811523kW
2022-10-28T19:00:00-07:00 Los_Angeles,24.421500205993652kW
2022-10-28T20:00:00-07:00 Los_Angeles,24.231666564941406kW
2022-10-28T21:00:00-07:00 Los_Angeles,23.405332565307617kW
2022-10-28T22:00:00-07:00 Los_Angeles,15.901333093643188kW
2022-10-28T23:00:00-07:00 Los_Angeles,0kW
2022-10-29T00:00:00-07:00 Los_Angeles,0kW
2022-10-29T01:00:00-07:00 Los_Angeles,0kW
2022-10-29T02:00:00-07:00 Los_Angeles,0kW
2022-10-29T03:00:00-07:00 Los_Angeles,0kW
